YY-MM-DD HH:00,Год,Месяц,День,Час,Блок манифольда|P бм |кгс/см²,Блок манифольда|t жидкости|°С,С-1|P сеп.|кгс/см²,С-1|t жидкости|°С,С-1|L жидкости|см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Добыча воды за 2 ч |м3 лаг:(-1),П-123max|Р нефти на выходе|кгс/см²,П-123max|Р нефти на входе|кгс/см²,П-123median|Т нефти на выходе|кгс/см²,П-123median|Т теплоно-сителя|кгс/см²
2021-04-17 08:00,2021,4,17,8,6.7,14,6.0,14,66,2.6,57.0,54,77,2.6,56,54,73,1.9,42,53,1.9,49,53,42,7,13,57.0,5.0,4.0,64,121,0.4,13,59,5.0,4.0,67,299,0.4,14,59.0,5.0,4.0,66,287,0.4,2.21900000000003,4.0,5.0,59.0,67
2021-04-17 10:00,2021,4,17,10,6.8,14,5.8,14,65,2.6,57.0,54,77,2.6,56,54,73,1.9,42,53,1.9,49,53,42,7,13,61.0,5.0,4.0,68,121,0.4,13,57,5.0,4.0,66,299,0.4,14,60.0,5.0,4.0,68,287,0.4,3.09299999999998,4.0,5.0,60.0,68
2021-04-17 12:00,2021,4,17,12,6.9,14,6.1,14,61,2.6,57.0,54,77,2.6,56,54,73,1.9,42,53,1.9,49,53,45,7,13,60.0,5.0,4.0,68,121,0.4,13,60,5.0,4.0,68,299,0.4,14,60.0,5.0,4.0,67,287,0.4,1.42999999999998,4.0,5.0,60.0,68
2021-04-17 14:00,2021,4,17,14,6.8,14,6.0,14,66,2.6,57.0,54,77,2.6,57,54,73,1.9,42,53,1.9,49,53,46,7,13,60.0,5.0,4.0,66,121,0.4,13,62,5.0,4.0,69,299,0.4,14,60.0,5.0,4.0,66,287,0.4,2.76999999999999,4.0,5.0,60.0,69
2021-04-17 16:00,2021,4,17,16,7.0,14,6.0,14,67,2.6,57.0,54,77,2.6,57,54,73,1.9,42,53,1.9,49,53,46,7,14,58.0,5.0,4.0,66,146,0.4,14,60,5.0,4.0,68,264,0.4,15,60.0,5.0,4.0,68,258,0.4,2.64300000000002,4.0,5.0,60.0,68
2021-04-17 18:00,2021,4,17,18,7.0,14,5.8,14,67,2.3,57.0,54,77,2.3,57,54,73,1.5,42,53,1.5,49,53,44,9,14,60.0,5.0,4.0,66,146,0.4,14,56,5.0,4.0,64,264,0.4,15,60.0,5.0,4.0,67,258,0.4,2.05999999999999,4.0,5.0,60.0,67
2021-04-17 20:00,2021,4,17,20,6.9,14,5.9,14,69,2.5,57.0,54,77,2.5,57,54,73,1.5,42,53,1.5,49,53,43,10,14,59.0,5.0,4.0,65,146,0.4,14,61,5.0,4.0,68,264,0.4,15,59.0,5.0,4.0,66,258,0.4,2.47899999999999,4.0,5.0,59.0,68
2021-04-17 22:00,2021,4,17,22,6.7,14,5.7,14,69,2.5,57.0,54,78,2.5,56,54,76,1.2,46,53,1.2,51,53,41,10,14,57.0,5.0,4.0,64,146,0.4,14,57,5.0,4.0,67,156,0.4,15,58.0,5.0,4.0,66,164,0.4,0.26800000000001,4.0,5.0,57.0,67
2021-04-18 00:00,2021,4,18,0,6.7,14,5.8,14,66,2.6,57.0,54,74,2.6,56,54,76,1.9,44,46,1.9,51,50,44,7,13,56.0,5.0,4.0,65,201,0.4,13,56,5.0,4.0,65,180,0.4,14,58.0,5.0,4.0,66,222,0.4,1.23399999999997,4.0,5.0,56.0,66
2021-04-18 02:00,2021,4,18,2,6.7,14,5.9,14,66,2.5,56.0,54,74,2.5,56,54,74,1.2,45,53,1.2,50,53,39,10,14,59.0,5.0,4.0,66,199,0.4,14,58,5.0,4.0,66,121,0.4,15,59.0,5.0,4.0,67,219,0.4,1.04199999999999,4.0,5.0,59.0,67
2021-04-18 04:00,2021,4,18,4,6.7,14,5.8,14,65,2.5,56.0,54,76,2.5,56,54,76,1.4,43,53,1.4,50,53,39,10,13,59.0,5.0,4.0,66,201,0.4,13,55,5.0,4.0,65,180,0.4,14,59.0,5.0,4.0,68,222,0.4,1.13700000000001,4.0,5.0,59.0,68
2021-04-18 06:00,2021,4,18,6,6.8,14,6.0,14,64,2.5,56.0,53,75,2.5,56,54,74,1.5,43,53,1.5,50,53,39,10,13,59.0,5.0,4.0,66,201,0.4,13,55,5.0,4.0,65,180,0.4,14,59.0,5.0,4.0,68,222,0.4,2.523,4.0,5.0,59.0,68
2021-04-18 08:00,2021,4,18,8,6.9,14,5.9,14,64,2.5,57.0,54,75,2.5,56,53,75,1.5,43,53,1.5,50,53,39,10,13,59.0,5.0,4.0,66,201,0.4,13,55,5.0,4.0,65,180,0.4,14,59.0,5.0,4.0,68,222,0.4,0.623999999999995,4.0,5.0,59.0,68
2021-04-18 10:00,2021,4,18,10,7.0,14,5.8,14,67,2.6,57.0,54,75,2.6,56,54,75,1.4,46,46,1.5,51,50,39,10,13,57.0,5.0,4.0,64,201,0.4,13,54,5.0,4.0,63,180,0.4,14,59.0,5.0,4.0,67,222,0.4,0.711999999999989,4.0,5.0,57.0,67
2021-04-18 12:00,2021,4,18,12,6.9,14,5.7,14,67,2.6,57.0,54,75,2.6,56,54,75,1.4,46,46,1.5,51,50,46,7,13,57.0,5.0,4.0,64,201,0.4,13,54,5.0,4.0,63,180,0.4,14,59.0,5.0,4.0,67,222,0.4,0.349000000000022,4.0,5.0,57.0,67
2021-04-18 14:00,2021,4,18,14,6.8,14,5.8,14,67,2.6,57.0,54,75,2.6,56,54,75,1.4,46,46,1.5,51,50,46,7,13,57.0,5.0,4.0,64,201,0.4,13,56,5.0,4.0,65,180,0.4,14,59.0,5.0,4.0,67,222,0.4,1.04500000000001,4.0,5.0,57.0,67
2021-04-18 16:00,2021,4,18,16,6.7,14,5.9,14,66,2.4,57.0,54,75,2.4,56,54,75,1.6,46,46,1.6,51,50,46,9,13,59.0,5.0,4.0,65,201,0.4,13,59,5.0,4.0,67,180,0.4,14,58.0,5.0,4.0,65,222,0.4,4.36299999999999,4.0,5.0,59.0,67
2021-04-18 18:00,2021,4,18,18,6.9,14,6.0,14,68,2.6,57.0,54,75,2.6,56,54,75,1.8,46,46,1.8,51,50,46,7,13,56.0,5.0,4.0,65,201,0.4,13,56,5.0,4.0,65,180,0.4,14,58.0,5.0,4.0,66,222,0.4,4.003,4.0,5.0,56.0,66
2021-04-18 20:00,2021,4,18,20,6.8,14,5.8,14,66,2.6,57.0,54,75,2.6,56,54,75,1.8,46,46,1.8,51,50,46,7,13,56.0,5.0,4.0,65,201,0.4,13,56,5.0,4.0,65,180,0.4,14,58.0,5.0,4.0,66,222,0.4,2.67000000000001,4.0,5.0,56.0,66
2021-04-18 22:00,2021,4,18,22,6.6,14,6.1,14,66,2.6,57.0,54,74,2.6,56,54,76,1.9,45,46,1.9,50,50,45,7,13,56.0,5.0,4.0,65,201,0.4,13,56,5.0,4.0,65,180,0.4,14,58.0,5.0,4.0,66,222,0.4,1.492,4.0,5.0,56.0,66
2021-04-19 00:00,2021,4,19,0,7.0,14,6.0,14,65,2.6,57.0,53,78,2.6,56,52,77,1.9,46,50,1.9,52,50,42,7,14,62.0,5.0,4.0,68,201,0.4,14,56,5.0,4.0,65,180,0.4,14,56.0,5.0,4.0,65,222,0.4,1.12000000000001,4.0,5.0,56.0,68
2021-04-19 02:00,2021,4,19,2,6.6,14,6.0,14,66,2.6,57.0,54,74,2.6,56,54,76,1.9,43,46,1.9,50,50,43,7,13,56.0,5.0,4.0,65,201,0.4,13,56,5.0,4.0,65,180,0.4,14,58.0,5.0,4.0,66,222,0.4,2.76900000000003,4.0,5.0,56.0,66
2021-04-19 04:00,2021,4,19,4,6.7,14,5.9,14,65,2.6,57.0,54,76,2.6,56,54,76,1.9,43,53,1.9,50,53,43,7,13,59.0,5.0,4.0,66,201,0.4,13,55,5.0,4.0,65,180,0.4,14,59.0,5.0,4.0,68,222,0.4,0.876999999999988,4.0,5.0,59.0,68
2021-04-19 06:00,2021,4,19,6,6.8,14,6.2,14,65,2.6,57.0,54,76,2.6,56,54,75,1.9,46,53,1.9,52,53,43,7,13,59.0,5.0,4.0,66,201,0.4,13,55,5.0,4.0,65,180,0.4,14,59.0,5.0,4.0,68,222,0.4,1.19500000000001,4.0,5.0,59.0,68
2021-04-19 08:00,2021,4,19,8,6.9,14,6.0,14,65,2.6,57.0,54,76,2.6,56,54,75,1.9,46,53,1.9,52,53,43,7,13,59.0,5.0,4.0,66,201,0.4,13,55,5.0,4.0,65,180,0.4,14,59.0,5.0,4.0,68,222,0.4,1.77700000000001,4.0,5.0,59.0,68
2021-04-19 10:00,2021,4,19,10,6.8,14,5.9,14,65,2.6,57.0,54,76,2.6,56,54,75,1.9,46,53,1.9,52,53,42,7,13,60.0,5.0,4.0,68,201,0.4,13,55,5.0,4.0,64,180,0.4,14,57.0,5.0,4.0,65,222,0.4,0.172999999999991,4.0,5.0,57.0,68
2021-04-19 12:00,2021,4,19,12,6.8,14,6.0,14,65,2.6,57.0,52,77,2.6,56,52,75,2.0,46,50,1.9,52,50,42,7,13,60.0,5.0,4.0,68,201,0.4,13,55,5.0,4.0,65,180,0.4,14,60.0,5.0,4.0,67,222,0.4,0.13699999999999,4.0,5.0,60.0,68
2021-04-19 14:00,2021,4,19,14,6.8,14,6.2,14,65,2.6,57.0,53,78,2.6,56,52,77,1.9,46,50,1.9,52,50,42,7,14,58.0,5.0,4.0,65,201,0.4,14,55,5.0,4.0,64,180,0.4,14,58.0,5.0,4.0,66,222,0.4,2.06600000000001,4.0,5.0,58.0,66
2021-04-19 16:00,2021,4,19,16,7.0,14,5.9,14,67,2.6,57.0,53,78,2.6,56,52,77,1.9,46,50,1.9,52,50,42,7,14,58.0,5.0,4.0,64,201,0.4,14,55,5.0,4.0,64,180,0.4,14,57.0,5.0,4.0,65,222,0.4,0.332999999999981,4.0,5.0,57.0,65
2021-04-19 18:00,2021,4,19,18,6.3,14,6.2,14,65,2.6,57.0,53,78,2.6,56,52,77,1.9,46,50,1.9,52,50,42,7,14,58.0,5.0,4.0,64,201,0.4,14,55,5.0,4.0,64,180,0.4,14,57.0,5.0,4.0,65,222,0.4,2.746,4.0,5.0,57.0,65
2021-04-19 20:00,2021,4,19,20,6.7,14,6.2,14,65,2.6,57.0,53,78,2.6,56,52,77,1.9,46,50,1.9,52,50,42,7,14,62.0,5.0,4.0,68,201,0.4,14,56,5.0,4.0,65,180,0.4,14,56.0,5.0,4.0,65,222,0.4,4.22600000000001,4.0,5.0,56.0,68
2021-04-19 22:00,2021,4,19,22,6.7,14,6.2,14,65,2.6,57.0,53,78,2.6,56,52,77,1.9,46,50,1.9,52,50,42,7,14,62.0,5.0,4.0,68,201,0.4,14,56,5.0,4.0,65,180,0.4,14,56.0,5.0,4.0,65,222,0.4,3.816,4.0,5.0,56.0,68
2021-04-20 00:00,2021,4,20,0,6.7,14,6.0,14,67,2.3,57.0,54,76,2.3,56,54,75,1.5,44,53,1.5,51,53,39,9,14,56.0,5.0,4.0,64,201,0.4,14,56,5.0,4.0,65,180,0.4,14,56.0,5.0,4.0,63,222,0.4,0.472000000000026,4.0,5.0,56.0,65
2021-04-20 02:00,2021,4,20,2,6.5,14,5.9,14,65,2.6,57.0,53,78,2.6,56,52,77,1.9,45,50,1.9,51,50,42,7,14,62.0,5.0,4.0,68,201,0.4,14,56,5.0,4.0,65,180,0.4,14,56.0,5.0,4.0,65,222,0.4,0.871999999999996,4.0,5.0,56.0,68
2021-04-20 04:00,2021,4,20,4,6.7,14,6.2,14,65,2.6,57.0,54,76,2.6,56,54,76,1.9,45,53,1.9,51,53,41,7,13,62.0,5.0,4.0,68,201,0.4,13,56,5.0,4.0,65,180,0.4,14,56.0,5.0,4.0,65,222,0.4,2.17799999999999,4.0,5.0,56.0,68
2021-04-20 06:00,2021,4,20,6,6.8,14,6.1,14,65,2.6,57.0,54,76,2.6,56,54,76,1.9,45,53,1.9,51,53,42,7,13,62.0,5.0,4.0,68,201,0.4,13,56,5.0,4.0,65,180,0.4,14,56.0,5.0,4.0,65,222,0.4,1.09200000000001,4.0,5.0,56.0,68
2021-04-20 08:00,2021,4,20,8,6.6,14,5.9,14,65,2.6,56.0,54,76,2.6,56,54,76,1.9,44,53,1.9,51,53,41,7,13,62.0,5.0,4.0,68,201,0.4,13,56,5.0,4.0,65,180,0.4,14,56.0,5.0,4.0,65,222,0.4,0.616999999999999,4.0,5.0,56.0,68
2021-04-20 10:00,2021,4,20,10,7.0,14,5.9,14,66,2.6,56.0,54,76,2.6,56,54,76,1.9,44,53,1.9,51,53,41,7,13,61.0,5.0,4.0,67,201,0.4,13,56,5.0,4.0,64,180,0.4,14,60.0,5.0,4.0,67,222,0.4,0.696000000000009,4.0,5.0,60.0,67
2021-04-20 12:00,2021,4,20,12,6.9,14,5.8,14,68,2.6,56.0,54,78,2.6,56,54,75,1.9,44,53,1.9,51,53,42,7,14,60.0,5.0,4.0,68,201,0.4,14,57,5.0,4.0,67,180,0.4,14,58.0,5.0,4.0,67,222,0.4,2.769,4.0,5.0,58.0,68
2021-04-20 14:00,2021,4,20,14,6.8,14,6.0,14,63,2.6,56.0,54,78,2.6,56,54,75,1.9,44,53,1.9,51,53,42,7,14,57.0,5.0,4.0,65,201,0.4,14,58,5.0,4.0,68,180,0.4,14,60.0,5.0,4.0,68,222,0.4,1.347,4.0,5.0,58.0,68
2021-04-20 16:00,2021,4,20,16,6.7,14,5.7,14,66,2.3,56.0,54,78,2.3,56,54,75,1.5,44,53,1.5,51,53,43,7,14,62.0,5.0,4.0,68,201,0.4,14,56,5.0,4.0,65,180,0.4,14,60.0,5.0,4.0,68,222,0.4,1.30699999999998,4.0,5.0,60.0,68
2021-04-20 18:00,2021,4,20,18,6.8,14,6.0,14,65,2.3,56.0,54,76,2.3,56,54,75,1.5,46,53,1.5,52,53,40,9,14,60.0,5.0,4.0,67,201,0.4,14,57,5.0,4.0,66,180,0.4,14,58.0,5.0,4.0,66,222,0.4,0.585000000000013,4.0,5.0,58.0,67
2021-04-20 20:00,2021,4,20,20,6.9,14,5.9,14,67,2.3,56.0,54,76,2.3,56,54,75,1.5,46,53,1.5,52,53,40,9,14,61.0,5.0,4.0,68,201,0.4,14,60,5.0,4.0,68,180,0.4,14,59.0,5.0,4.0,66,222,0.4,0.786000000000007,4.0,5.0,60.0,68
2021-04-20 22:00,2021,4,20,22,6.6,14,5.8,14,67,2.3,56.0,54,76,2.3,56,54,75,1.5,44,53,1.5,52,53,40,9,14,58.0,5.0,4.0,65,201,0.4,14,55,5.0,4.0,65,180,0.4,14,59.0,5.0,4.0,67,222,0.4,0.362999999999976,4.0,5.0,58.0,67
2021-04-21 00:00,2021,4,21,0,6.7,14,6.0,14,65,2.3,58.0,54,76,2.3,58,54,76,1.4,46,51,1.5,54,51,40,9,14,58.0,5.0,4.0,65,201,0.4,14,60,5.0,4.0,68,180,0.4,14,60.0,5.0,4.0,68,222,0.4,0.694000000000001,4.0,5.0,60.0,68
2021-04-21 02:00,2021,4,21,2,6.5,14,6.1,14,67,2.3,57.0,54,76,2.3,56,54,75,1.5,44,53,1.5,51,53,39,9,14,56.0,5.0,4.0,64,201,0.4,14,56,5.0,4.0,65,180,0.4,14,56.0,5.0,4.0,63,222,0.4,0.409999999999997,4.0,5.0,56.0,65
2021-04-21 04:00,2021,4,21,4,6.7,14,6.0,14,67,2.3,57.0,54,76,2.3,56,54,76,1.5,44,53,1.5,52,53,38,9,14,57.0,5.0,4.0,64,201,0.4,13,59,5.0,4.0,68,180,0.4,14,57.0,5.0,4.0,66,222,0.4,0.780999999999981,4.0,5.0,57.0,68
2021-04-21 06:00,2021,4,21,6,7.0,14,5.9,14,67,2.3,57.0,54,76,2.3,56,54,76,1.5,44,53,1.5,52,53,38,9,14,60.0,5.0,4.0,67,201,0.4,13,58,5.0,4.0,66,180,0.4,14,58.0,5.0,4.0,66,222,0.4,0.983000000000009,4.0,5.0,58.0,67
2021-04-21 08:00,2021,4,21,8,6.8,14,6.1,14,67,2.3,56.0,54,76,2.3,56,54,76,1.5,43,53,1.5,51,53,38,9,14,60.0,5.0,4.0,67,201,0.4,13,58,5.0,4.0,66,180,0.4,14,58.0,5.0,4.0,66,222,0.4,0.0989999999999895,4.0,5.0,58.0,67
2021-04-21 10:00,2021,4,21,10,6.7,14,5.9,14,67,2.3,56.0,54,76,2.3,56,54,76,1.5,43,53,1.5,51,53,38,9,14,60.0,5.0,4.0,67,201,0.4,14,56,5.0,4.0,66,180,0.4,14,58.0,5.0,4.0,66,222,0.4,1.82999999999999,4.0,5.0,58.0,67
2021-04-21 12:00,2021,4,21,12,6.8,14,5.9,14,65,2.3,56.0,54,76,2.3,56,54,76,1.5,43,53,1.5,51,53,39,9,14,60.0,5.0,4.0,67,201,0.4,14,56,5.0,4.0,66,180,0.4,14,58.0,5.0,4.0,66,222,0.4,0.282000000000021,4.0,5.0,58.0,67
2021-04-21 14:00,2021,4,21,14,6.7,14,5.8,14,64,2.3,58.0,54,76,2.3,58,54,76,1.5,44,51,1.5,53,51,40,9,14,62.0,5.0,4.0,70,201,0.4,14,60,5.0,4.0,69,180,0.4,14,61.0,5.0,4.0,70,222,0.4,1.38999999999999,4.0,5.0,61.0,70
2021-04-21 16:00,2021,4,21,16,6.7,14,6.0,14,65,2.3,58.0,54,76,2.3,58,54,76,1.5,44,51,1.5,53,51,41,9,14,59.0,5.0,4.0,66,201,0.4,14,61,5.0,4.0,70,180,0.4,14,60.0,5.0,4.0,67,222,0.4,0.290000000000003,4.0,5.0,60.0,70
2021-04-21 18:00,2021,4,21,18,6.8,14,5.9,14,66,2.3,58.0,54,76,2.3,58,54,76,1.5,44,51,1.5,53,51,42,9,14,58.0,5.0,4.0,66,201,0.4,14,61,5.0,4.0,70,180,0.4,14,62.0,5.0,4.0,69,222,0.4,1.24200000000001,4.0,5.0,61.0,70
2021-04-21 20:00,2021,4,21,20,6.8,14,6.1,14,65,2.3,58.0,54,76,2.3,58,54,76,1.4,44,51,1.5,54,51,41,9,14,58.0,5.0,4.0,66,201,0.4,14,61,5.0,4.0,70,180,0.4,14,62.0,5.0,4.0,69,222,0.4,1.445,4.0,5.0,61.0,70
2021-04-21 22:00,2021,4,21,22,6.6,14,5.9,14,65,2.3,58.0,54,76,2.3,58,54,76,1.4,46,51,1.5,54,51,40,9,14,58.0,5.0,4.0,65,201,0.4,14,60,5.0,4.0,68,180,0.4,14,60.0,5.0,4.0,68,222,0.4,1.144,4.0,5.0,60.0,68
2021-04-22 00:00,2021,4,22,0,6.9,14,6.1,14,68,2.5,58.0,54,76,2.5,58,54,75,1.4,42,53,1.4,50,53,40,9,14,60.0,5.0,4.0,66,201,0.4,13,60,5.0,4.0,69,180,0.4,14,63.0,5.0,4.0,70,222,0.4,0.746000000000016,4.0,5.0,60.0,70
2021-04-22 02:00,2021,4,22,2,6.5,14,6.1,14,65,2.3,58.0,54,76,2.3,57,54,76,1.2,44,51,1.2,53,51,38,9,14,63.0,5.0,4.0,70,201,0.4,14,58,5.0,4.0,68,180,0.4,14,59.0,5.0,4.0,69,222,0.4,0.488999999999987,4.0,5.0,59.0,70
2021-04-22 04:00,2021,4,22,4,6.9,14,6.0,14,67,2.3,58.0,54,76,2.3,57,54,75,1.4,43,53,1.4,52,53,38,9,14,62.0,5.0,4.0,69,201,0.4,13,58,5.0,4.0,67,180,0.4,14,58.0,5.0,4.0,66,222,0.4,0.938000000000008,4.0,5.0,58.0,69
2021-04-22 06:00,2021,4,22,6,6.6,14,5.8,14,67,2.3,59.0,54,76,2.3,58,54,75,1.4,43,53,1.4,52,53,38,9,14,62.0,5.0,4.0,69,201,0.4,13,58,5.0,4.0,67,180,0.4,14,58.0,5.0,4.0,66,222,0.4,0.991000000000005,4.0,5.0,58.0,69
2021-04-22 08:00,2021,4,22,8,6.8,14,6.1,14,67,2.3,58.0,54,76,2.3,58,54,75,1.4,44,53,1.4,53,53,40,9,14,58.0,5.0,4.0,65,201,0.4,13,57,5.0,4.0,67,180,0.4,14,60.0,5.0,4.0,68,222,0.4,0.498999999999985,4.0,5.0,58.0,68
2021-04-22 10:00,2021,4,22,10,6.7,14,6.0,14,63,2.3,58.0,54,76,2.3,58,54,75,1.4,44,53,1.4,53,53,40,9,14,60.0,5.0,4.0,68,201,0.4,13,58,5.0,4.0,67,180,0.4,14,60.0,5.0,4.0,68,222,0.4,0.382000000000005,4.0,5.0,60.0,68
2021-04-22 12:00,2021,4,22,12,6.8,14,5.9,14,64,2.3,58.0,54,76,2.3,58,54,75,1.4,44,53,1.4,53,53,41,9,14,62.0,5.0,4.0,69,201,0.4,13,59,5.0,4.0,69,180,0.4,14,62.0,5.0,4.0,70,222,0.4,0.150000000000002,4.0,5.0,62.0,70
2021-04-22 14:00,2021,4,22,14,6.7,14,5.8,14,63,2.3,58.0,54,76,2.3,58,54,75,1.4,44,53,1.4,53,53,41,9,14,62.0,5.0,4.0,68,201,0.4,13,57,5.0,4.0,67,180,0.4,14,58.0,5.0,4.0,66,222,0.4,0.416000000000002,4.0,5.0,58.0,68
2021-04-22 16:00,2021,4,22,16,6.9,14,5.9,14,66,2.3,58.0,54,76,2.3,58,54,75,1.4,44,53,1.4,53,53,41,9,14,58.0,5.0,4.0,66,201,0.4,13,61,5.0,4.0,70,180,0.4,14,58.0,5.0,4.0,66,222,0.4,0.737999999999996,4.0,5.0,58.0,70
2021-04-22 18:00,2021,4,22,18,6.7,14,6.0,14,67,2.3,58.0,54,76,2.3,58,54,75,1.4,44,53,1.4,53,53,41,9,14,61.0,5.0,4.0,69,201,0.4,13,61,5.0,4.0,70,180,0.4,14,63.0,5.0,4.0,70,222,0.4,0.085000000000008,4.0,5.0,61.0,70
2021-04-22 20:00,2021,4,22,20,6.8,14,5.9,14,68,2.3,58.0,54,76,2.3,58,54,75,1.4,44,53,1.4,53,53,40,9,14,59.0,5.0,4.0,67,201,0.4,13,61,5.0,4.0,70,180,0.4,14,59.0,5.0,4.0,68,222,0.4,0.666000000000002,4.0,5.0,59.0,70
2021-04-22 22:00,2021,4,22,22,6.7,14,6.0,14,68,2.4,58.0,54,76,2.4,58,54,75,1.4,42,53,1.4,50,53,40,9,14,60.0,5.0,4.0,66,201,0.4,13,60,5.0,4.0,69,180,0.4,14,63.0,5.0,4.0,70,222,0.4,0.0529999999999919,4.0,5.0,60.0,70
2021-04-23 00:00,2021,4,23,0,6.5,14,5.9,14,65,2.3,59.0,52,75,2.3,58,52,75,1.3,45,50,1.4,53,50,39,9,14,63.0,4.9,3.9,70,209,0.4,13,67,5.0,3.9,66,144,0.4,14,58.0,5.1,3.9,66,300,0.4,1.464,3.9,5.1,63.0,70
2021-04-23 02:00,2021,4,23,2,6.8,14,6.0,14,68,2.5,58.0,54,76,2.5,58,54,75,1.5,42,53,1.5,50,53,40,9,14,60.0,5.0,4.0,66,201,0.4,13,60,5.0,4.0,69,180,0.4,14,63.0,5.0,4.0,70,222,0.4,1.602,4.0,5.0,60.0,70
2021-04-23 04:00,2021,4,23,4,6.9,14,6.2,14,68,2.5,58.0,54,76,2.5,58,54,75,1.5,42,53,1.5,50,53,41,9,14,62.0,5.0,4.0,69,201,0.4,13,58,5.0,4.0,67,180,0.4,14,58.0,5.0,4.0,66,222,0.4,0.60299999999998,4.0,5.0,58.0,69
2021-04-23 06:00,2021,4,23,6,6.8,14,6.0,14,68,2.5,58.0,54,76,2.5,58,54,75,1.5,48,53,1.5,54,53,41,9,14,60.0,5.0,4.0,68,201,0.4,13,59,5.0,4.0,69,180,0.4,14,61.0,5.0,4.0,69,222,0.4,0.0680000000000121,4.0,5.0,60.0,69
2021-04-23 08:00,2021,4,23,8,6.7,14,5.9,14,68,2.5,58.0,54,76,2.5,58,54,75,1.5,48,53,1.5,54,53,41,9,14,61.0,5.0,4.0,69,201,0.4,13,59,5.0,4.0,68,180,0.4,14,62.0,5.0,4.0,70,222,0.4,0.225999999999999,4.0,5.0,61.0,70
2021-04-23 10:00,2021,4,23,10,6.8,14,6.0,14,63,2.5,58.0,54,76,2.5,58,54,75,1.5,48,53,1.5,54,53,41,9,14,61.0,5.0,4.0,67,201,0.4,13,56,5.0,4.0,66,180,0.4,14,58.0,5.0,4.0,67,222,0.4,0.278000000000009,4.0,5.0,58.0,67
2021-04-23 12:00,2021,4,23,12,6.7,14,5.9,14,63,2.4,58.0,54,76,2.4,58,54,75,1.8,48,53,1.8,54,53,44,7,14,59.0,5.0,4.0,66,201,0.4,13,61,5.0,4.0,69,180,0.4,14,61.0,5.0,4.0,69,222,0.4,0.296999999999985,4.0,5.0,61.0,69
2021-04-23 14:00,2021,4,23,14,6.8,14,6.0,14,63,2.4,58.0,54,76,2.4,58,54,75,1.8,48,53,1.8,54,53,45,7,14,60.0,5.0,4.0,67,201,0.4,13,59,5.0,4.0,68,180,0.4,14,60.0,5.0,4.0,69,222,0.4,0.895,4.0,5.0,60.0,69
2021-04-23 16:00,2021,4,23,16,6.7,14,5.9,14,63,2.6,58.0,54,76,2.6,58,54,75,1.8,48,53,1.8,54,53,46,7,14,62.0,5.0,4.0,68,201,0.4,13,62,5.0,4.0,70,180,0.4,14,62.0,5.0,4.0,70,222,0.4,5.29200000000001,4.0,5.0,62.0,70
2021-04-23 18:00,2021,4,23,18,6.9,14,6.0,14,63,2.6,58.0,54,76,2.6,58,54,75,1.8,48,53,1.8,54,53,44,7,14,57.0,5.0,4.0,66,201,0.4,13,60,5.0,4.0,69,180,0.4,14,59.0,5.0,4.0,68,222,0.4,3.52099999999999,4.0,5.0,59.0,69
2021-04-23 20:00,2021,4,23,20,6.8,14,5.8,14,64,2.3,58.0,54,76,2.3,58,54,75,1.5,48,53,1.5,54,53,42,9,14,61.0,5.0,4.0,68,201,0.4,13,59,5.0,4.0,69,180,0.4,14,62.0,5.0,4.0,70,222,0.4,1.07500000000002,4.0,5.0,61.0,70
2021-04-23 22:00,2021,4,23,22,6.8,14,6.1,14,64,2.3,58.0,52,75,2.3,58,52,75,1.3,45,50,1.4,53,50,39,9,14,58.0,4.9,3.9,65,259,0.4,13,57,5.0,3.9,66,142,0.4,14,60.0,5.1,3.9,66,173,0.4,1.33999999999998,3.9,5.1,58.0,66
2021-04-24 00:00,2021,4,24,0,7.0,14,5.9,14,65,2.6,58.0,52,75,2.6,58,51,76,1.9,46,50,1.9,52,50,46,7,14,62.0,5.0,4.0,68,169,0.4,13,60,5.1,4.0,68,322,0.4,14,60.0,5.2,4.2,67,309,0.4,2.454,4.2,5.2,60.0,68
